"Caller","Callee"
"android.provider.Contacts.setSetting(ContentResolver, String, String, String)","android.provider.Contacts.CONTENT_URI"
"android.provider.Contacts.createPersonInMyContactsGroup(ContentResolver, ContentValues)","android.provider.Contacts.CONTENT_URI"
"android.provider.Contacts.addToGroup(ContentResolver, long, long)","android.provider.Contacts.CONTENT_URI"
"android.provider.Contacts.addToGroup(ContentResolver, long, long)","android.provider.Contacts.GROUP_ID"
"android.provider.Contacts.addToGroup(ContentResolver, long, long)","android.provider.Contacts.PERSON_ID"
"android.webkit.JWebCoreJavaBridge.setSharedTimer(long)","android.webkit.JWebCoreJavaBridge.LOGV_ENABLED"
"android.webkit.JWebCoreJavaBridge.stopSharedTimer()","android.webkit.JWebCoreJavaBridge.LOGV_ENABLED"
"android.webkit.JWebCoreJavaBridge.handleMessage(Message)","android.webkit.JWebCoreJavaBridge.what"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.argi5"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.argi6"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.obj"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.what"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.arg2"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.arg1"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.argi1"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.argi2"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.argi3"
"android.inputmethodservice.IInputMethodSessionWrapper.executeMessage(Message)","android.inputmethodservice.IInputMethodSessionWrapper.argi4"
"com.android.internal.view.menu.IconMenuView.doItemsFit()","com.android.internal.view.menu.IconMenuView.maxNumItemsOnRow"
"com.android.internal.view.menu.IconMenuView.createMoreItemView()","com.android.internal.view.menu.IconMenuView.TYPE_ICON"
"com.android.internal.view.menu.IconMenuView.onLayout(boolean, int, int, int, int)","com.android.internal.view.menu.IconMenuView.top"
"com.android.internal.view.menu.IconMenuView.onLayout(boolean, int, int, int, int)","com.android.internal.view.menu.IconMenuView.right"
"com.android.internal.view.menu.IconMenuView.onLayout(boolean, int, int, int, int)","com.android.internal.view.menu.IconMenuView.bottom"
"com.android.internal.view.menu.IconMenuView.onLayout(boolean, int, int, int, int)","com.android.internal.view.menu.IconMenuView.left"
"com.android.internal.view.menu.IconMenuView.onRestoreInstanceState(Parcelable)","com.android.internal.view.menu.IconMenuView.focusedPosition"
"com.android.internal.view.menu.IconMenuView.calculateItemFittingMetadata(int)","com.android.internal.view.menu.IconMenuView.maxNumItemsOnRow"
"com.android.internal.view.menu.IconMenuView.calculateItemFittingMetadata(int)","com.android.internal.view.menu.IconMenuView.desiredWidth"
"com.android.internal.view.menu.IconMenuView.positionChildren(int, int)","com.android.internal.view.menu.IconMenuView.top"
"com.android.internal.view.menu.IconMenuView.positionChildren(int, int)","com.android.internal.view.menu.IconMenuView.right"
"com.android.internal.view.menu.IconMenuView.positionChildren(int, int)","com.android.internal.view.menu.IconMenuView.bottom"
"com.android.internal.view.menu.IconMenuView.positionChildren(int, int)","com.android.internal.view.menu.IconMenuView.left"
"com.android.internal.view.menu.IconMenuView.positionChildren(int, int)","com.android.internal.view.menu.IconMenuView.EXACTLY"
"com.android.internal.view.menu.IconMenuView.dispatchKeyEvent(KeyEvent)","com.android.internal.view.menu.IconMenuView.ACTION_DOWN"
"com.android.internal.view.menu.IconMenuView.dispatchKeyEvent(KeyEvent)","com.android.internal.view.menu.IconMenuView.KEYCODE_MENU"
"com.android.internal.view.menu.IconMenuView.dispatchKeyEvent(KeyEvent)","com.android.internal.view.menu.IconMenuView.ACTION_UP"
"android.content.res.Resources.getFraction(int, int, int)","android.content.res.Resources.TYPE_FRACTION"
"android.content.res.Resources.getFraction(int, int, int)","android.content.res.Resources.data"
"android.content.res.Resources.getFraction(int, int, int)","android.content.res.Resources.type"
"android.content.res.Resources.obtainAttributes(AttributeSet, int[])","android.content.res.Resources.mXml"
"android.content.res.Resources.obtainAttributes(AttributeSet, int[])","android.content.res.Resources.mRsrcs"
"android.content.res.Resources.obtainAttributes(AttributeSet, int[])","android.content.res.Resources.length"
"android.content.res.Resources.getColor(int)","android.content.res.Resources.TYPE_LAST_INT"
"android.content.res.Resources.getColor(int)","android.content.res.Resources.data"
"android.content.res.Resources.getColor(int)","android.content.res.Resources.TYPE_STRING"
"android.content.res.Resources.getColor(int)","android.content.res.Resources.TYPE_FIRST_INT"
"android.content.res.Resources.getColor(int)","android.content.res.Resources.type"
"android.content.res.Resources.getPluralRule()","android.content.res.Resources.locale"
"android.content.res.Resources.loadColorStateList(TypedValue, int)","android.content.res.Resources.TYPE_FIRST_COLOR_INT"
"android.content.res.Resources.loadColorStateList(TypedValue, int)","android.content.res.Resources.Log"
"android.content.res.Resources.loadColorStateList(TypedValue, int)","android.content.res.Resources.util"
"android.content.res.Resources.loadColorStateList(TypedValue, int)","android.content.res.Resources.data"
"android.content.res.Resources.loadColorStateList(TypedValue, int)","android.content.res.Resources.string"
"android.content.res.Resources.loadColorStateList(TypedValue, int)","android.content.res.Resources.TYPE_LAST_COLOR_INT"
"android.content.res.Resources.loadColorStateList(TypedValue, int)","android.content.res.Resources.assetCookie"
"android.content.res.Resources.loadColorStateList(TypedValue, int)","android.content.res.Resources.type"
"android.content.res.Resources.openRawResourceFd(int)","android.content.res.Resources.string"
"android.content.res.Resources.openRawResourceFd(int)","android.content.res.Resources.assetCookie"
"android.content.res.Resources.parseBundleExtras(XmlResourceParser, Bundle)","android.content.res.Resources.TEXT"
"android.content.res.Resources.parseBundleExtras(XmlResourceParser, Bundle)","android.content.res.Resources.END_TAG"
"android.content.res.Resources.parseBundleExtras(XmlResourceParser, Bundle)","android.content.res.Resources.END_DOCUMENT"
"android.content.res.Resources.getQuantityText(int, int)","android.content.res.Resources.ID_OTHER"
"android.content.res.Resources.getInteger(int)","android.content.res.Resources.TYPE_LAST_INT"
"android.content.res.Resources.getInteger(int)","android.content.res.Resources.data"
"android.content.res.Resources.getInteger(int)","android.content.res.Resources.TYPE_FIRST_INT"
"android.content.res.Resources.getInteger(int)","android.content.res.Resources.type"
"android.content.res.Resources.getCachedStyledAttributes(int)","android.content.res.Resources.mLength"
"android.content.res.Resources.getCachedStyledAttributes(int)","android.content.res.Resources.mIndices"
"android.content.res.Resources.getCachedStyledAttributes(int)","android.content.res.Resources.mData"
"android.content.res.Resources.getCachedStyledAttributes(int)","android.content.res.Resources.STYLE_NUM_ENTRIES"
"android.content.res.Resources.getCachedStyledAttributes(int)","android.content.res.Resources.length"
"android.content.res.Resources.loadXmlResourceParser(int, String)","android.content.res.Resources.string"
"android.content.res.Resources.loadXmlResourceParser(int, String)","android.content.res.Resources.TYPE_STRING"
"android.content.res.Resources.loadXmlResourceParser(int, String)","android.content.res.Resources.assetCookie"
"android.content.res.Resources.loadXmlResourceParser(int, String)","android.content.res.Resources.type"
"android.content.res.Resources.getDimensionPixelOffset(int)","android.content.res.Resources.data"
"android.content.res.Resources.getDimensionPixelOffset(int)","android.content.res.Resources.TYPE_DIMENSION"
"android.content.res.Resources.getDimensionPixelOffset(int)","android.content.res.Resources.type"
"android.content.res.Resources.getDimension(int)","android.content.res.Resources.data"
"android.content.res.Resources.getDimension(int)","android.content.res.Resources.TYPE_DIMENSION"
"android.content.res.Resources.getDimension(int)","android.content.res.Resources.type"
"android.content.res.Resources.loadDrawable(TypedValue, int)","android.content.res.Resources.TYPE_FIRST_COLOR_INT"
"android.content.res.Resources.loadDrawable(TypedValue, int)","android.content.res.Resources.Log"
"android.content.res.Resources.loadDrawable(TypedValue, int)","android.content.res.Resources.util"
"android.content.res.Resources.loadDrawable(TypedValue, int)","android.content.res.Resources.data"
"android.content.res.Resources.loadDrawable(TypedValue, int)","android.content.res.Resources.string"
"android.content.res.Resources.loadDrawable(TypedValue, int)","android.content.res.Resources.ACCESS_BUFFER"
"android.content.res.Resources.loadDrawable(TypedValue, int)","android.content.res.Resources.TYPE_LAST_COLOR_INT"
"android.content.res.Resources.loadDrawable(TypedValue, int)","android.content.res.Resources.assetCookie"
"android.content.res.Resources.loadDrawable(TypedValue, int)","android.content.res.Resources.type"
"android.content.res.Resources.obtainStyledAttributes(int[])","android.content.res.Resources.mIndices"
"android.content.res.Resources.obtainStyledAttributes(int[])","android.content.res.Resources.mRsrcs"
"android.content.res.Resources.obtainStyledAttributes(int[])","android.content.res.Resources.mData"
"android.content.res.Resources.obtainStyledAttributes(int[])","android.content.res.Resources.length"
"android.content.res.Resources.flushLayoutCache()","android.content.res.Resources.length"
"android.content.res.Resources.getString(int, Object[])","android.content.res.Resources.locale"
"android.content.res.Resources.resolveAttribute(int, TypedValue, boolean)","android.content.res.Resources.data"
"android.content.res.Resources.resolveAttribute(int, TypedValue, boolean)","android.content.res.Resources.out"
"android.content.res.Resources.resolveAttribute(int, TypedValue, boolean)","android.content.res.Resources.type"
"android.content.res.Resources.getDimensionPixelSize(int)","android.content.res.Resources.data"
"android.content.res.Resources.getDimensionPixelSize(int)","android.content.res.Resources.TYPE_DIMENSION"
"android.content.res.Resources.getDimensionPixelSize(int)","android.content.res.Resources.type"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.mXml"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.data"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.STYLE_RESOURCE_ID"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.out"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.STYLE_NUM_ENTRIES"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.assetCookie"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.length"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.STYLE_ASSET_COOKIE"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.mRsrcs"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.STYLE_TYPE"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.mData"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.resourceId"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.type"
"android.content.res.Resources.obtainStyledAttributes(AttributeSet, int[], int, int)","android.content.res.Resources.STYLE_DATA"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.orientation"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.density"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.screenLayout"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.KEYBOARDHIDDEN_SOFT"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.fontScale"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.locale"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.keyboardHidden"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.keyboard"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.mcc"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.hardKeyboardHidden"
"android.content.res.Resources.updateConfiguration(Configuration, DisplayMetrics)","android.content.res.Resources.touchscreen"
