"Caller","Callee"
"android.widget.ListView.makeAndAddView(int, int, boolean, int, boolean)","android.widget.AbsListView.RecycleBin.getActiveView(int)"
"android.widget.ListView.isItemChecked(int)","android.util.SparseBooleanArray.get(int)"
"android.widget.ListView.lookForSelectablePositionOnScreen(int)","android.widget.ListAdapter.isEnabled(int)"
"android.widget.ListView.lookForSelectablePositionOnScreen(int)","android.widget.Adapter.getCount()"
"android.widget.ListView.fillDown(int, int)","android.view.View.getBottom()"
"android.widget.ListView.fillFromTop(int)","java.lang.Math.min(int, int)"
"android.widget.ListView.dispatchDraw(Canvas)","android.widget.ListAdapter.isEnabled(int)"
"android.widget.ListView.dispatchDraw(Canvas)","android.view.View.getBottom()"
"android.widget.ListView.dispatchDraw(Canvas)","java.util.ArrayList.size()"
"android.widget.ListView.dispatchDraw(Canvas)","android.view.View.getTop()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.Adapter.getItemViewType(int)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.getMeasuredHeight()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.measure(int, int)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.isDrawingCacheEnabled()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.isPressed()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.MeasureSpec.makeMeasureSpec(int, int)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.isSelected()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.layout(int, int, int, int)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.util.SparseBooleanArray.get(int)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.setDrawingCacheEnabled(boolean)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.setSelected(boolean)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.getLeft()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.offsetLeftAndRight(int)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.getLayoutParams()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.getMeasuredWidth()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.setPressed(boolean)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.getTop()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.isLayoutRequested()"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.Checkable.setChecked(boolean)"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.view.View.offsetTopAndBottom(int)"
"android.widget.ListView.setAdapter(ListAdapter)","java.util.ArrayList.size()"
"android.widget.ListView.setAdapter(ListAdapter)","android.widget.Adapter.getCount()"
"android.widget.ListView.setAdapter(ListAdapter)","android.widget.AbsListView.RecycleBin.clear()"
"android.widget.ListView.setAdapter(ListAdapter)","android.widget.Adapter.hasStableIds()"
"android.widget.ListView.setAdapter(ListAdapter)","android.widget.Adapter.registerDataSetObserver(android.widget.AdapterView.AdapterDataSetObserver)"
"android.widget.ListView.setAdapter(ListAdapter)","android.widget.Adapter.unregisterDataSetObserver(android.widget.AdapterView.AdapterDataSetObserver)"
"android.widget.ListView.setAdapter(ListAdapter)","android.widget.AbsListView.RecycleBin.setViewTypeCount(int)"
"android.widget.ListView.setAdapter(ListAdapter)","android.widget.Adapter.getViewTypeCount()"
"android.widget.ListView.setAdapter(ListAdapter)","android.util.SparseBooleanArray.clear()"
"android.widget.ListView.setAdapter(ListAdapter)","android.widget.ListAdapter.areAllItemsEnabled()"
"android.widget.ListView.setAdapter(ListAdapter)","android.util.LongSparseArray.clear()"
"android.widget.ListView.addFooterView(View, Object, boolean)","java.util.ArrayList.add(android.widget.ListView.FixedViewInfo)"
"android.widget.ListView.addFooterView(View, Object, boolean)","android.widget.AdapterView.AdapterDataSetObserver.onChanged()"
"android.widget.ListView.fillFromSelection(int, int, int)","android.view.View.getBottom()"
"android.widget.ListView.fillFromSelection(int, int, int)","android.view.View.getTop()"
"android.widget.ListView.fillFromSelection(int, int, int)","android.view.View.offsetTopAndBottom(int)"
"android.widget.ListView.fillFromSelection(int, int, int)","java.lang.Math.min(int, int)"
"android.widget.ListView.onFocusChanged(boolean, int, Rect)","android.widget.ListAdapter.isEnabled(int)"
"android.widget.ListView.onFocusChanged(boolean, int, Rect)","android.widget.Adapter.getCount()"
"android.widget.ListView.setItemChecked(int, boolean)","android.util.SparseBooleanArray.put(int, boolean)"
"android.widget.ListView.setItemChecked(int, boolean)","android.widget.Adapter.hasStableIds()"
"android.widget.ListView.setItemChecked(int, boolean)","android.util.SparseBooleanArray.clear()"
"android.widget.ListView.setItemChecked(int, boolean)","android.widget.Adapter.getItemId(int)"
"android.widget.ListView.setItemChecked(int, boolean)","android.util.LongSparseArray.put(long, java.lang.Boolean)"
"android.widget.ListView.setItemChecked(int, boolean)","android.util.LongSparseArray.delete(long)"
"android.widget.ListView.setItemChecked(int, boolean)","android.util.LongSparseArray.clear()"
"android.widget.ListView.removeFooterView(View)","java.util.ArrayList.size()"
"android.widget.ListView.removeFooterView(View)","android.widget.HeaderViewListAdapter.removeFooter(android.view.View)"
"android.widget.ListView.removeFooterView(View)","android.widget.AdapterView.AdapterDataSetObserver.onChanged()"
"android.widget.ListView.scrollListItemsBy(int)","android.widget.AbsListView.RecycleBin.addScrapView(android.view.View)"
"android.widget.ListView.scrollListItemsBy(int)","android.view.View.getBottom()"
"android.widget.ListView.scrollListItemsBy(int)","android.view.View.getLayoutParams()"
"android.widget.ListView.scrollListItemsBy(int)","android.view.View.getTop()"
"android.widget.ListView.scrollListItemsBy(int)","android.widget.AbsListView.RecycleBin.shouldRecycleViewType(int)"
"android.widget.ListView.onTouchEvent(MotionEvent)","android.view.MotionEvent.getAction()"
"android.widget.ListView.onTouchEvent(MotionEvent)","android.view.MotionEvent.getEdgeFlags()"
"android.widget.ListView.fillFromMiddle(int, int)","android.view.View.getMeasuredHeight()"
"android.widget.ListView.fillFromMiddle(int, int)","android.view.View.offsetTopAndBottom(int)"
"android.widget.ListView.requestChildRectangleOnScreen(View, Rect, boolean)","android.view.View.getTop()"
"android.widget.ListView.requestChildRectangleOnScreen(View, Rect, boolean)","java.lang.Math.max(int, int)"
"android.widget.ListView.requestChildRectangleOnScreen(View, Rect, boolean)","java.lang.Math.min(int, int)"
"android.widget.ListView.arrowScrollImpl(int)","android.widget.ListView.ArrowScrollFocusResult.getSelectedPosition()"
"android.widget.ListView.arrowScrollImpl(int)","android.view.View.getTop()"
"android.widget.ListView.arrowScrollImpl(int)","android.view.View.clearFocus()"
"android.widget.ListView.arrowScrollImpl(int)","android.widget.ListView.ArrowScrollFocusResult.getAmountToScroll()"
"android.widget.ListView.arrowScrollImpl(int)","android.view.View.findFocus()"
"android.widget.ListView.arrowScrollImpl(int)","android.view.View.hasFocus()"
"android.widget.ListView.amountToScroll(int, int)","android.view.View.getBottom()"
"android.widget.ListView.amountToScroll(int, int)","android.view.View.getTop()"
"android.widget.ListView.amountToScroll(int, int)","java.lang.Math.min(int, int)"
"android.widget.ListView.dispatchPopulateAccessibilityEvent(AccessibilityEvent)","android.widget.ListAdapter.isEnabled(int)"
"android.widget.ListView.dispatchPopulateAccessibilityEvent(AccessibilityEvent)","android.view.accessibility.AccessibilityEvent.setCurrentItemIndex(int)"
"android.widget.ListView.dispatchPopulateAccessibilityEvent(AccessibilityEvent)","android.widget.Adapter.getCount()"
"android.widget.ListView.dispatchPopulateAccessibilityEvent(AccessibilityEvent)","android.view.accessibility.AccessibilityEvent.setItemCount(int)"
"android.text.AlteredCharSequence.getChars(int, int, char[], int)","android.text.TextUtils.getChars(java.lang.CharSequence, int, int, char[], int)"
"android.text.AlteredCharSequence.getChars(int, int, char[], int)","java.lang.System.arraycopy(char[], int, char[], int, int)"
"android.text.AlteredCharSequence.getChars(int, int, char[], int)","java.lang.Math.max(int, int)"
"android.text.AlteredCharSequence.getChars(int, int, char[], int)","java.lang.Math.min(int, int)"
"android.text.AlteredCharSequence.getSpanFlags(Object)","android.text.Spanned.getSpanFlags(java.lang.Object)"
"android.text.AlteredCharSequence.toString()","android.text.AlteredCharSequence.length()"
"android.text.AlteredCharSequence.toString()","android.text.AlteredCharSequence.getChars(int, int, char[], int)"
"android.text.AlteredCharSequence.toString()","java.lang.String.valueOf(char[])"
"android.text.AlteredCharSequence.length()","java.lang.CharSequence.length()"
"android.text.AlteredCharSequence.getSpanEnd(Object)","android.text.Spanned.getSpanEnd(java.lang.Object)"
"android.text.AlteredCharSequence.getSpanStart(Object)","android.text.Spanned.getSpanStart(java.lang.Object)"
"android.text.AlteredCharSequence.charAt(int)","java.lang.CharSequence.charAt(int)"
"android.text.AlteredCharSequence.subSequence(int, int)","java.lang.CharSequence.subSequence(int, int)"
"android.text.AlteredCharSequence.subSequence(int, int)","android.text.AlteredCharSequence.make(java.lang.CharSequence, char[], int, int)"
"android.text.AlteredCharSequence.getSpans(int, int, Class)","android.text.Spanned.getSpans(int, int, java.lang.Class<T>)"
"android.text.AlteredCharSequence.nextSpanTransition(int, int, Class)","android.text.Spanned.nextSpanTransition(int, int, java.lang.Class)"
"android.bluetooth.BluetoothOutputStream.close()","android.bluetooth.BluetoothSocket.close()"
"android.bluetooth.BluetoothOutputStream.write(int)","android.bluetooth.BluetoothSocket.write(byte[], int, int)"
"android.bluetooth.BluetoothOutputStream.write(byte[], int, int)","android.bluetooth.BluetoothSocket.write(byte[], int, int)"
"android.app.ReceiverRestrictedContext.getActivityInfo(ComponentName, int)","android.content.ComponentName.toString()"
"android.app.ReceiverRestrictedContext.hasFileChangedUnexpectedly()","android.os.FileUtils.getFileStatus(java.lang.String, android.os.FileUtils.FileStatus)"
"android.app.ReceiverRestrictedContext.hasFileChangedUnexpectedly()","java.io.File.getPath()"
"android.app.ReceiverRestrictedContext.hasFileChangedUnexpectedly()","android.util.Log.d(java.lang.String, java.lang.String)"
"android.app.ReceiverRestrictedContext.getXml(String, int, ApplicationInfo)","android.util.Log.w(java.lang.String, java.lang.String)"
"android.app.ReceiverRestrictedContext.getXml(String, int, ApplicationInfo)","android.app.ContextImpl.ApplicationPackageManager.getResourcesForApplication(android.content.pm.ApplicationInfo)"
"android.app.ReceiverRestrictedContext.getXml(String, int, ApplicationInfo)","android.content.res.Resources.getXml(int)"
"android.app.ReceiverRestrictedContext.getXml(String, int, ApplicationInfo)","java.lang.Integer.toHexString(int)"
"android.app.ReceiverRestrictedContext.getXml(String, int, ApplicationInfo)","android.app.ContextImpl.ApplicationPackageManager.getApplicationInfo(java.lang.String, int)"
"android.app.ReceiverRestrictedContext.getXml(String, int, ApplicationInfo)","android.util.Log.w(java.lang.String, java.lang.String, java.lang.RuntimeException)"
"android.app.ReceiverRestrictedContext.removeStickyBroadcast(Intent)","android.app.ActivityThread.getApplicationThread()"
"android.app.ReceiverRestrictedContext.removeStickyBroadcast(Intent)","android.app.IActivityManager.unbroadcastIntent(android.app.ActivityThread.ApplicationThread, android.content.Intent)"
"android.app.ReceiverRestrictedContext.removeStickyBroadcast(Intent)","android.app.ActivityManagerNative.getDefault()"
"android.app.ReceiverRestrictedContext.removeStickyBroadcast(Intent)","android.content.Intent.resolveTypeIfNeeded(android.content.ContentResolver)"
"android.app.ReceiverRestrictedContext.removeStickyBroadcast(Intent)","android.content.Intent.setDataAndType(android.net.Uri, java.lang.String)"
"android.app.ReceiverRestrictedContext.removeStickyBroadcast(Intent)","android.app.ContextImpl.getContentResolver()"
"android.app.ReceiverRestrictedContext.removeStickyBroadcast(Intent)","android.content.Intent.getData()"
"android.app.ReceiverRestrictedContext.getPreferencesDir()","android.app.ContextImpl.getDataDirFile()"
"android.app.ReceiverRestrictedContext.commitToMemory()","java.util.WeakHashMap.size()"
"android.app.ReceiverRestrictedContext.commitToMemory()","java.lang.Object.equals(java.lang.Object)"
"android.app.ReceiverRestrictedContext.commitToMemory()","java.util.Map.containsKey(java.lang.String)"
"android.app.ReceiverRestrictedContext.commitToMemory()","java.util.Map.clear()"
"android.app.ReceiverRestrictedContext.commitToMemory()","java.util.Map.Entry.getValue()"
"android.app.ReceiverRestrictedContext.commitToMemory()","java.util.Map.put(java.lang.String, java.lang.Object)"
